news_id,published_at,title,summary,media_name,url,article_type,source,fetched_at,content_hash,positive_terms,negative_terms,uncertain_terms,information_trade_date
N-202606043760750348,2026-06-04 22:48:00,深耕核能主业 巩固全产业链优势——中核集团上市公司锚定增长路径,公共安全领域，同方股份将深化“核技术+人工智能”融合应用，拓展智能选矿、新能源电池检测等创新业务，开辟城市安全、低空经济等新赛道；数智产业领域，将建设数据要素与人工智能双轮驱动的数智科技平台，聚焦知识服务、政企数智服务等业态，推动能力向平台化、产品化、生态化升级；智慧能源领域，将拓展工业零碳化,上海证券报·中国证券网,http://finance.eastmoney.com/a/202606043760750348.html,industry_commentary,eastmoney_search,2026-06-15T14:24:36.116977+00:00,3636a608fcb566e984234a493b9b7dc42c9d299221a26899c3ad00fc830c9db8,2,0,0,2026-06-05
N-202606043760752290,2026-06-04 22:52:00,两只牛股分别提示：“尚未创收”“尚未投片”,产品可用于航空航天、具身智能、低空经济等高端领域和未来产业”。 文中还提到，上海石化此次研发量产的T1000级碳纤维为12K小丝束，单股丝束拉伸强度超过6.5吉帕、拉伸模量超过300吉帕。 多重热门概念叠加量产信息，迅速点燃市场资金热情。,上海证券报,http://finance.eastmoney.com/a/202606043760752290.html,industry_commentary,eastmoney_search,2026-06-15T14:24:36.117979+00:00,5936b0b7357c79b93086640bc4af3c3d4abc5523643a5cf7a1bf871f147cbdc4,0,0,2,2026-06-05
N-202606053760769458,2026-06-05 00:08:00,高域科技创始人苏庆鹏：解码飞行汽车普惠之路,2026年，国内低空经济产业迈入落地攻坚的关键之年，行业告别概念炒作与原型试飞的浅层发展阶段，正式向工业化量产、合规化运营、市场化落地的深水区迈进。,证券日报,http://finance.eastmoney.com/a/202606053760769458.html,fundamental_event,eastmoney_search,2026-06-15T14:24:34.029682+00:00,6ea1fe71591ee0e908437d1cbcc6521076a03dc79e67e65f088a0608d2c05dc9,0,0,0,2026-06-08
N-202606043760642866,2026-06-05 00:29:21,制度红利持续释放 “A+H”双向潮涌,证监会同步发布的《关于在科创板设置科创成长层增强制度包容性适应性的意见》明确，扩大第五套标准的适用范围，支持人工智能、商业航天、低空经济等更多前沿科技领域企业适用该标准。 正是上述改革，使得智谱与MiniMax回归科创板上市成为可能。,第一财经,http://finance.eastmoney.com/a/202606043760642866.html,industry_commentary,eastmoney_search,2026-06-15T14:24:38.051110+00:00,2d6280e29fd51b59c3bd69e79e80026fc9c526d4baedbae606197b546d48cb66,1,0,1,2026-06-08
N-202606053760774432,2026-06-05 01:15:31,打造6G创新“一盘棋” 央地协同三年试点启动,应用培育方面，将面向沉浸式通信、工业制造、低空经济、具身智能、智慧海洋等6G潜在场景，发挥政策、数据、人才、资本等要素支撑作用，强化审批、用频、用地等要素保障，因地制宜开展6G应用场景培育。,证券时报,http://finance.eastmoney.com/a/202606053760774432.html,fundamental_event,eastmoney_search,2026-06-15T14:24:34.899188+00:00,36944103e828270dbc984285261b576512fd3f94105d139900b366933d71e335,1,0,0,2026-06-08
N-202606053760778430,2026-06-05 01:49:55,以新质生产力重塑农业产业链,《规划》还首次提出培育壮大农业领域新兴产业和未来产业，如智能设计育种、新能源农机、农业低空经济、农业生物制造、新型食品等，并针对性地谋划实施“人工智能+农业”等行动。这些前瞻性的产业布局，预示着农业科技的边界将被不断拓宽。,上海证券报,http://finance.eastmoney.com/a/202606053760778430.html,fundamental_event,eastmoney_search,2026-06-15T14:24:35.196309+00:00,7dea94547690c0bb643d615d982e5929eff74629c87194d68251fcdf4bf6e7ca,0,0,0,2026-06-08
N-202606053760784982,2026-06-05 04:41:44,支撑商用落地 6G创新发展部省协同试点启动,“6G通信与AI、卫星互联网、无线感知的跨领域协同创新将得到进一步发展，低空经济、具身智能、智慧海洋等新业态将迎来新机遇。”陆峰说。,经济参考报,http://finance.eastmoney.com/a/202606053760784982.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.304798+00:00,4681efc73d8a2cc984a4205af78743196210742b7bb8ae88490c8f238c8de974,2,0,0,2026-06-08
N-202606053760792683,2026-06-05 05:11:01,发挥比较优势 发展未来产业,比如，从细分行业看，长三角、粤港澳大湾区集聚科创资源，可能更适合主攻人工智能、量子科技等行业；中部工业大省依托雄厚制造基础，可能更适合发力智能装备、先进材料等领域；西部部分地区凭借空间与能源优势，可能更适合布局清洁能源、低空经济等领域。,经济日报,http://biz.eastmoney.com/a/202606053760792683.html,industry_commentary,eastmoney_search,2026-06-15T14:24:35.513273+00:00,3dc8be796b6eeadf5c4460675246a51a31d75bcf8bd5cb28df59b3ac95e1c9d6,0,0,3,2026-06-08
N-202606053760797382,2026-06-05 05:44:58,坚定向数智化、绿色化、标准化发展（专家点评）,长期则应坚定向数智化、绿色化、标准化发展，前瞻性地探索低空经济等新业态新模式，实现从传统基础设施到融入高效顺畅现代流通体系的关键跃迁。 （作者为广东省物流行业协会执行会长）,人民日报,http://finance.eastmoney.com/a/202606053760797382.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.303535+00:00,d8c162ba55672a9f0e13ef907854bdc89fb06b28fe811b590afe9d75a6ce9eed,0,0,1,2026-06-08
N-202606053760799595,2026-06-05 05:44:59,数据标注员、无人驾驶集控员、新型创业主体……新质生产力孕育就业新机遇（经济新方位·新质生产力创造就业新空间）,江西鹰潭组织农民工参加无人机驾驶专项培训，助力返乡就业；安徽蚌埠开展直播销售、电子商务等培训，为农民工增收找到新路子……中国人事科学研究院就业创业与政策评价研究室主任庞诗认为，新一轮科技革命和产业变革不但重塑制造业，也改变着服务业供给，在平台经济、数字经济、低空经济等现代服务业相关领域,人民日报,http://finance.eastmoney.com/a/202606053760799595.html,fundamental_event,eastmoney_search,2026-06-15T14:24:38.051110+00:00,9cf430d84b4adb65ab57ec019db0951cd6f24f5dd7e55bea63ce4cc07b1e9e05,0,0,0,2026-06-08
N-202606053760803783,2026-06-05 06:10:00,6G 迎重大利好！工信部最新发布→,、无线感知等融合技术方案和系统架构研究，支撑6G标准研制和产业研发； 加强6G基站、核心网、承载网、专用仪器仪表等通信设备产业研发，支撑6G商用部署； 加强新型终端、芯片器件、操作系统、商业航天等6G关联产业培育，打造地方6G特色产业集群； 面向沉浸式通信、工业制造、低空经济,央视财经,http://finance.eastmoney.com/a/202606053760803783.html,fundamental_event,eastmoney_search,2026-06-15T14:24:34.029682+00:00,d5206f49a28e56d1f62a85e4e3ebe807964bf2330f94ea73b001415e83989d90,1,0,0,2026-06-08
N-202606053760780283,2026-06-05 07:09:49,为衔接当前技术试验与远期商用落地 6G创新发展部省协同试点专项行动正式启动,在加强应用培育协同方面，通知提出，要面向沉浸式通信、工业制造、低空经济、具身智能、智慧海洋等6G潜在场景，发挥政策、数据、人才、资本等要素支撑作用，强化审批、用频、用地等要素保障，因地制宜开展6G应用场景培育。,上海证券报,http://finance.eastmoney.com/a/202606053760780283.html,fundamental_event,eastmoney_search,2026-06-15T14:24:35.196309+00:00,72a58015f2cfcbbfa58390a2f4050b1ce994763a2ac788a6a374c0825fb2d3f2,1,0,0,2026-06-08
N-202606053760811912,2026-06-05 07:11:33,打造增长极 抢占制高点——省级“十五五”规划纲要绘就新产业新赛道图谱,例如，广东提出，做大做强新能源、新材料、智能网联汽车、智能机器人、医药和医疗器械、航空航天、集成电路、低空经济、生物制造等新兴产业，培育更多新兴支柱产业，锻造更多万亿元级、千亿元级新兴产业集群。,中国证券报,http://finance.eastmoney.com/a/202606053760811912.html,fundamental_event,eastmoney_search,2026-06-15T14:24:34.303535+00:00,633110eae9f19d957e6adb882c4f096664cd8b0b31be1997f86d11e6568137a3,1,0,0,2026-06-08
N-202606053760774727,2026-06-05 07:19:47,不拼网速拼覆盖 6G将带来三大产业机遇,业界普遍认为，未来的6G，将驱动人类社会从万物互联走向万物智联，成为未来智能经济时代低空经济、具身智能、脑机接口、智能制造、AI新终端、应急救援等产业发展的核心技术底座。 “上述行业涉及多媒体宽带、6G与AI结合、大规模物联网，6G将为这三大市场带来机遇。”,证券时报,http://finance.eastmoney.com/a/202606053760774727.html,industry_commentary,eastmoney_search,2026-06-15T14:24:36.732990+00:00,f5fdef4005776a31a57425c32ac9815c954120cc70570d630b70c9549b3ad7e0,0,0,0,2026-06-08
N-202606053760921490,2026-06-05 07:47:33,利好来了！工信部部署专项行动 6G商用有望提速 融资客提前布局这9股,《通知》还指出，要面向工业制造、低空经济、具身智能等6G潜在场景，发挥政策、数据、人才、资本等要素支撑作用，强化审批、用频、用地等要素保障，因地制宜开展6G应用场景培育。,东方财富研究中心,http://finance.eastmoney.com/a/202606053760921490.html,fundamental_event,eastmoney_search,2026-06-15T14:24:35.513273+00:00,53705cb78280d667f83caeebe8e4097d522096ca4df1b26105ccc737fecf046a,1,0,1,2026-06-08
N-202606053761015385,2026-06-05 08:00:07,投资日历：周五资本市场大事提醒,⑥华北（内蒙古）低空经济产业暨人工智能科技博览会将于6月5日至7日举办。 ⑦2026第十六届中国国际机器人高峰论坛-第十二届恰佩克奖颁奖仪式定于6月5日至6日举办。 ⑧今日有1230亿元7天期逆回购到期。 ⑨今日将公布美国5月失业率、美国5月季调后非农就业人口等数据。,财联社,http://finance.eastmoney.com/a/202606053761015385.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.029682+00:00,0ce40094d9a1f8ee2f00d922e933e78dc697d20a8e3b96da73bd4da257f8bcfa,0,0,0,2026-06-08
N-202606053761025967,2026-06-05 08:18:56,6月5日投资日历 | 央行开展5000亿买断式逆回购,（8）华北（内蒙古）低空经济产业暨人工智能科技博览会将于6月5日至7日举办。 （9）2026第十六届中国国际机器人高峰论坛-第十二届恰佩克奖颁奖仪式定于6月5日至6日举办。 （10）2026全球数字合作交流会暨全球数据周将于6月5日至7日举办。,东方财富研究中心,http://finance.eastmoney.com/a/202606053761025967.html,industry_commentary,eastmoney_search,2026-06-15T14:24:34.611086+00:00,0ac63c834d60da2bfe6752be169579dd9b978e1ad0454325c0e9eb0d2d76eaab,0,0,0,2026-06-08
N-202606053761203036,2026-06-05 09:08:00,事关6G发展，工信部重要发布,（三）加强应用培育协同 面向沉浸式通信、工业制造、低空经济、具身智能、智慧海洋等6G潜在场景，发挥政策、数据、人才、资本等要素支撑作用，强化审批、用频、用地等要素保障，因地制宜开展6G应用场景培育。,中国基金报,http://finance.eastmoney.com/a/202606053761203036.html,fundamental_event,eastmoney_search,2026-06-15T14:24:36.412409+00:00,3d51df5a22f6aa59ca0c353ecaf9667a07617e46a0efa40bc4ff0aa7ea7b2db3,0,0,0,2026-06-08
N-202606053761237638,2026-06-05 09:21:00,汽车早报【6月5日】,根据《纲要》，青岛将加快发展“10+1”创新型产业，以超常规举措发展新一代信息技术、人工智能二个先导产业；加力打造生命健康、智能网联新能源汽车、低空经济、绿色能源、智能装备5个新兴产业；全面焕发智能家电、高端化工与新材料、现代轻工3个优势产业新活力；前瞻布局未来产业，推动具身智能、,财联社,http://finance.eastmoney.com/a/202606053761237638.html,industry_commentary,eastmoney_search,2026-06-15T14:24:35.833081+00:00,3052465bac4baba80a7537c5915bf2a3bb58f495732e1d64e6d184f5bbf252d9,1,0,0,2026-06-08
N-202606053761705772,2026-06-05 11:00:50,四部门联合印发实施意见，赋能河南低空基础设施高质量发展,在政务管理、警务安防、交通监管、应急救援、物流配送等行业领域打造一批成熟的典型应用场景，形成信息通信业与低空装备制造、运营服务深度融合的发展格局，培育壮大一批具有核心竞争力的低空经济企业。,大河财立方,http://finance.eastmoney.com/a/202606053761705772.html,industry_commentary,eastmoney_search,2026-06-15T14:24:33.740381+00:00,9a8c18b4df48b0d264438236e874a41c0ce3516e25937b5ffad35e1057b992d4,0,0,0,2026-06-08
N-202606053761704492,2026-06-05 11:11:28,中标6518万元低空项目 纵横股份战略布局迈入纵深阶段,本次项目中标，标志着公司在低空经济领域的战略布局迈入纵深阶段，公司以“无人值守系统+纵横云+AI”为技术底座，推动解决方案在更多场景深度渗透，有利于拓宽业务增长空间、强化持续盈利能力，巩固行业领先地位。,金融投资网,http://finance.eastmoney.com/a/202606053761704492.html,fundamental_event,eastmoney_search,2026-06-15T14:24:34.899188+00:00,9819d04a32fd4ff26b424131e8aafb7da41d4157d9b249031a5cc3b1b253ebc9,3,0,0,2026-06-08
N-202606053761706839,2026-06-05 11:24:26,全球首款量产智能终端用硅基氮化镓射频芯片交付超五百万颗,当前，我国商业航天、低空经济、6G研发及信息通信产业正加速发展，对低成本高性能射频芯片的需求呈爆发式增长。,科技日报,http://finance.eastmoney.com/a/202606053761706839.html,fundamental_event,eastmoney_search,2026-06-15T14:24:33.740381+00:00,857e905b3847b890139afd955d7de163aa8ce2aaaf780e5a8b9cb19f7654ce13,2,0,0,2026-06-08
